booking_id,customer_id,room_id,hotel_id,check_in_date,check_out_date,booking_date,nights,price,discount_percent,discounted_price,revenue,is_canceled,lead_time,no_of_guests,market_segment,booking_channel,meal_plan,rating,booking_time,payment_method,room_type
BKG000147,CID5073,51,11,2024-07-04,2024-07-05,2024-06-21,1,1470.0,10,1323.0,1323.0,0,13,2,OTA,Agoda,Half Board,2.8,18:09,Debit Card,Standard
BKG000148,CID6523,222,45,2024-09-19,2024-09-20,2024-08-07,1,2158.36,0,2158.36,2158.36,0,43,1,OTA,MakeMyTrip,Half Board,2.5,08:02,Credit Card,Deluxe
BKG000149,CID5869,41,9,2024-12-03,2024-12-07,2024-11-22,4,3065.3,5,2912.04,2912.04,0,11,1,OTA,Goibibo,Breakfast Included,4.4,08:48,UPI,Standard
BKG000150,CID6298,263,53,2024-09-27,2024-09-29,2024-09-18,2,6560.54,0,6560.54,6560.54,0,9,2,Walk-in,Walk-in,No Meal,3.1,11:01,UPI,Premium
BKG000151,CID5358,296,60,2024-02-18,2024-02-20,2024-01-31,2,3242.39,10,2918.15,2918.15,0,18,2,OTA,Booking.com,Breakfast Included,3.7,10:40,Net Banking,Standard
BKG000152,CID3781,21,5,2024-09-05,2024-09-09,2024-08-10,4,4845.23,10,4360.71,4360.71,0,26,2,Online,OYO Website,Half Board,4.2,20:02,UPI,Standard
BKG000153,CID2972,158,32,2024-08-17,2024-08-22,2024-07-03,5,20561.42,15,17477.21,17477.21,0,45,2,OTA,Goibibo,No Meal,4.0,21:40,UPI,Premium
BKG000154,CID3930,130,26,2024-06-17,2024-06-18,2024-06-11,1,13879.68,5,13185.7,0.0,1,6,2,Walk-in,Walk-in,No Meal,3.3,03:37,Credit Card,Luxury
BKG000155,CID0023,113,23,2024-02-03,2024-02-06,2024-01-29,3,9277.64,10,8349.88,8349.88,0,5,1,Walk-in,Walk-in,No Meal,4.1,12:27,Cash,Premium
BKG000156,CID1977,153,31,2024-07-21,2024-07-24,2024-06-14,3,9105.44,5,8650.17,0.0,1,37,2,OTA,MakeMyTrip,Breakfast Included,3.9,17:00,UPI,Premium
BKG000157,CID7301,244,49,2024-08-17,2024-08-18,2024-08-04,1,6833.8,10,6150.42,6150.42,0,13,2,OTA,Goibibo,Breakfast Included,,16:33,Debit Card,Suite
BKG000158,CID5214,137,28,2024-10-14,2024-10-15,2024-09-09,1,2512.43,0,2512.43,2512.43,0,35,2,OTA,Agoda,Breakfast Included,3.4,18:54,Wallet,Deluxe
BKG000159,CID6825,221,45,2024-04-21,2024-04-25,2024-04-03,4,4924.42,10,4431.98,4431.98,0,18,4,OTA,Goibibo,Full Board,4.6,18:21,UPI,Standard
BKG000160,CID1801,8,2,2024-09-09,2024-09-13,2024-09-04,4,11350.16,0,11350.16,11350.16,0,5,2,Online,OYO Website,Breakfast Included,,18:20,Debit Card,Premium
BKG000161,CID1351,217,44,2024-04-10,2024-04-12,2024-04-10,2,4133.74,20,3306.99,3306.99,0,0,1,Online,OYO App,Half Board,4.0,14:43,Credit Card,Deluxe
BKG000162,CID5202,263,53,2024-07-16,2024-07-19,2024-06-30,3,7812.62,10,7031.36,7031.36,0,16,1,Walk-in,Walk-in,Breakfast Included,3.0,21:41,Debit Card,Premium
BKG000163,CID4715,173,35,2024-07-13,2024-07-14,2024-07-03,1,2375.16,30,1662.61,1662.61,0,10,1,Corporate,Corporate Direct,No Meal,,22:14,Debit Card,Premium
BKG000164,CID3924,63,13,2024-06-28,2024-06-30,2024-06-24,2,4484.55,0,4484.55,4484.55,0,4,1,OTA,MakeMyTrip,Breakfast Included,3.5,23:45,Credit Card,Premium
BKG000165,CID3255,171,35,2024-04-04,2024-04-09,2024-04-01,5,6423.68,25,4817.76,4817.76,0,3,4,OTA,MakeMyTrip,Breakfast Included,4.2,22:42,UPI,Standard
BKG000166,CID0473,181,37,2024-08-23,2024-08-24,2024-08-01,1,1411.77,10,1270.59,1270.59,0,22,1,Online,OYO App,Half Board,3.2,10:57,Wallet,Standard
BKG000167,CID3770,307,62,2024-03-09,2024-03-10,2024-02-26,1,2316.38,30,1621.47,1621.47,0,12,2,Online,OYO Website,No Meal,4.0,18:46,Credit Card,Deluxe
BKG000168,CID5528,175,35,2024-03-12,2024-03-16,2024-03-12,4,38400.64,5,36480.61,0.0,1,0,3,Online,OYO App,Breakfast Included,3.6,17:11,UPI,Luxury
BKG000169,CID3379,108,22,2024-09-02,2024-09-03,2024-08-27,1,2898.1,15,2463.38,2463.38,0,6,4,Online,OYO App,No Meal,5.0,04:59,UPI,Premium
BKG000170,CID5515,86,18,2024-01-07,2024-01-10,2024-01-01,3,4471.13,0,4471.13,4471.13,0,13,2,Travel Agent,Goibibo,Breakfast Included,3.1,16:38,Debit Card,Standard
BKG000171,CID6779,151,31,2024-08-29,2024-09-02,2024-07-13,4,3950.05,0,3950.05,3950.05,0,47,1,OTA,Goibibo,No Meal,,19:11,Debit Card,Standard
BKG000172,CID0151,87,18,2024-08-03,2024-08-05,2024-07-10,2,3316.54,20,2653.23,2653.23,0,24,2,Online,OYO Website,Breakfast Included,3.2,20:05,UPI,Deluxe
BKG000173,CID5834,217,44,2024-07-04,2024-07-08,2024-05-26,4,10042.32,15,8535.97,8535.97,0,39,1,OTA,Agoda,Breakfast Included,3.9,19:49,Credit Card,Deluxe
BKG000174,CID2097,288,58,2024-07-30,2024-08-02,2024-07-24,3,10967.45,5,10419.08,10419.08,0,6,2,Online,OYO Website,No Meal,4.0,23:17,UPI,Premium
BKG000175,CID4351,131,27,2024-04-08,2024-04-09,2024-04-01,1,1008.92,10,908.03,908.03,0,7,2,Online,OYO Website,Breakfast Included,3.8,16:11,Debit Card,Standard
BKG000176,CID2078,82,17,2024-07-14,2024-07-21,2024-07-06,7,13668.12,20,10934.5,10934.5,0,8,1,OTA,Goibibo,No Meal,3.9,20:19,UPI,Deluxe
BKG000177,CID0101,193,39,2024-07-01,2024-07-02,2024-06-21,1,3203.61,0,3203.61,3203.61,0,10,3,OTA,Agoda,Breakfast Included,,18:01,Debit Card,Premium
BKG000178,CID2109,46,10,2024-02-25,2024-02-26,2024-02-23,1,1394.51,15,1185.33,1185.33,0,2,3,Corporate,Corporate Direct,No Meal,3.6,18:44,Credit Card,Standard
BKG000179,CID0131,81,17,2024-03-24,2024-03-28,2024-01-28,4,5555.17,0,5555.17,5555.17,0,56,1,Online,OYO App,No Meal,3.5,09:50,Net Banking,Standard
BKG000180,CID3152,7,2,2024-10-01,2024-10-06,2024-09-18,5,7626.71,15,6482.7,6482.7,0,13,1,Online,OYO App,Half Board,2.8,19:49,UPI,Deluxe
BKG000181,CID0538,256,52,2024-03-06,2024-03-07,2024-02-26,1,1454.05,10,1308.64,1308.64,0,9,1,Online,OYO Website,No Meal,2.7,06:32,Credit Card,Standard
BKG000182,CID2270,309,62,2024-03-06,2024-03-07,2024-01-01,1,6620.18,0,6620.18,6620.18,0,65,1,Corporate,Corporate Direct,No Meal,4.5,10:53,UPI,Suite
BKG000183,CID2407,46,10,2024-11-25,2024-11-28,2024-11-19,3,3543.69,10,3189.32,3189.32,0,6,1,OTA,Booking.com,Breakfast Included,4.4,21:13,Net Banking,Standard
BKG000184,CID5249,26,6,2024-09-30,2024-10-01,2024-08-21,1,749.48,5,712.01,712.01,0,40,3,Online,OYO Website,Breakfast Included,,23:54,Net Banking,Standard
BKG000185,CID0459,143,29,2024-06-24,2024-06-26,2024-06-22,2,6319.35,25,4739.51,4739.51,0,2,1,Online,OYO Website,Breakfast Included,3.8,19:02,UPI,Premium
BKG000186,CID5439,246,50,2024-04-24,2024-05-01,2024-04-13,7,8888.42,5,8444.0,8444.0,0,11,2,Corporate,Corporate Direct,Half Board,4.5,16:10,Debit Card,Standard
BKG000187,CID5233,13,3,2024-03-04,2024-03-06,2024-02-29,2,6718.35,5,6382.43,6382.43,0,4,1,Walk-in,Walk-in,No Meal,3.6,15:33,Wallet,Premium
BKG000188,CID6524,211,43,2024-10-12,2024-10-14,2024-09-27,2,2087.55,5,1983.17,1983.17,0,15,1,OTA,MakeMyTrip,No Meal,3.6,12:21,Credit Card,Standard
BKG000189,CID2987,214,43,2024-05-21,2024-05-22,2024-05-13,1,4340.65,0,4340.65,4340.65,0,8,2,OTA,MakeMyTrip,Breakfast Included,3.9,20:45,Credit Card,Suite
BKG000190,CID6613,231,47,2024-08-05,2024-08-06,2024-06-15,1,1104.29,25,828.22,828.22,0,51,4,OTA,MakeMyTrip,Breakfast Included,,20:29,UPI,Standard
BKG000191,CID4868,296,60,2024-01-28,2024-02-01,2024-01-13,4,6554.15,0,6554.15,6554.15,0,15,3,Online,OYO Website,Half Board,4.1,23:26,UPI,Standard
BKG000192,CID2306,142,29,2024-01-25,2024-01-27,2024-01-01,2,3213.09,25,2409.82,2409.82,0,45,2,Online,OYO Website,Breakfast Included,,21:08,Net Banking,Deluxe
BKG000193,CID5590,159,32,2024-03-05,2024-03-06,2024-03-01,1,5744.61,20,4595.69,0.0,1,4,1,OTA,MakeMyTrip,Breakfast Included,3.8,12:41,Net Banking,Suite
BKG000194,CID5049,162,33,2024-11-13,2024-11-16,2024-10-09,3,5288.93,5,5024.48,5024.48,0,35,1,Online,OYO App,Breakfast Included,5.0,12:24,Debit Card,Deluxe
BKG000195,CID7090,212,43,2024-05-30,2024-05-31,2024-04-16,1,2541.49,30,1779.04,0.0,1,44,1,Corporate,Corporate Direct,No Meal,2.5,08:30,Credit Card,Deluxe
BKG000196,CID3556,304,61,2024-02-29,2024-03-01,2024-02-28,1,6224.88,20,4979.9,4979.9,0,1,2,OTA,MakeMyTrip,No Meal,,21:00,Credit Card,Suite
BKG000197,CID5556,192,39,2024-07-10,2024-07-11,2024-07-10,1,1590.95,0,1590.95,0.0,1,0,1,Walk-in,Walk-in,Breakfast Included,4.0,21:39,Debit Card,Deluxe
BKG000198,CID7312,102,21,2024-02-23,2024-02-27,2024-02-18,4,6478.46,5,6154.54,6154.54,0,5,2,Travel Agent,Goibibo,Breakfast Included,4.0,19:12,Net Banking,Deluxe
BKG000199,CID7344,1,1,2024-03-11,2024-03-13,2024-03-05,2,1587.47,30,1111.23,1111.23,0,6,2,Online,OYO Website,Full Board,4.2,18:59,Net Banking,Standard
BKG000200,CID0787,251,51,2024-10-26,2024-10-29,2024-10-10,3,3097.96,0,3097.96,3097.96,0,16,2,Corporate,Corporate Direct,Breakfast Included,3.9,17:53,Wallet,Standard
BKG000201,CID6843,176,36,2024-12-28,2024-12-31,2024-12-05,3,2779.03,25,2084.27,2084.27,0,23,1,Walk-in,Walk-in,No Meal,4.5,14:02,Debit Card,Standard
BKG000202,CID3353,167,34,2024-11-16,2024-11-18,2024-11-06,2,5127.33,15,4358.23,4358.23,0,10,1,OTA,MakeMyTrip,No Meal,3.4,23:21,UPI,Deluxe
BKG000203,CID2805,198,40,2024-11-16,2024-11-18,2024-11-13,2,5652.8,20,4522.24,0.0,1,3,3,OTA,Booking.com,No Meal,3.8,13:29,UPI,Premium
BKG000204,CID5557,58,12,2024-09-30,2024-10-03,2024-09-14,3,11728.93,0,11728.93,0.0,1,16,2,Online,OYO Website,Half Board,3.2,21:26,Net Banking,Premium
BKG000205,CID3970,128,26,2024-05-15,2024-05-17,2024-05-04,2,6981.43,30,4887.0,4887.0,0,11,1,Walk-in,Walk-in,Full Board,3.9,20:03,Debit Card,Premium
BKG000206,CID2334,254,51,2024-12-14,2024-12-16,2024-12-09,2,11121.14,0,11121.14,11121.14,0,5,2,Online,OYO App,Half Board,3.8,16:20,UPI,Suite
BKG000207,CID0685,4,1,2024-08-26,2024-08-27,2024-08-19,1,4880.4,10,4392.36,4392.36,0,7,2,Corporate,Corporate Direct,Half Board,4.0,20:27,UPI,Suite
BKG000208,CID0757,89,18,2024-08-08,2024-08-09,2024-07-29,1,5973.48,15,5077.46,5077.46,0,10,2,OTA,Booking.com,Breakfast Included,3.7,21:57,Debit Card,Suite
BKG000209,CID1459,191,39,2024-10-20,2024-10-21,2024-10-05,1,1368.97,0,1368.97,1368.97,0,15,2,Online,OYO Website,Breakfast Included,3.6,09:43,UPI,Standard
BKG000210,CID3436,136,28,2024-08-22,2024-08-25,2024-08-15,3,4297.14,5,4082.28,4082.28,0,7,3,Corporate,Corporate Direct,No Meal,4.1,15:53,UPI,Standard
BKG000211,CID7077,247,50,2024-09-24,2024-09-26,2024-09-06,2,3866.7,20,3093.36,3093.36,0,18,2,Online,OYO App,Breakfast Included,3.8,20:08,Credit Card,Deluxe
BKG000212,CID0617,267,54,2024-09-03,2024-09-04,2024-08-29,1,1358.72,25,1019.04,1019.04,0,5,1,OTA,MakeMyTrip,Breakfast Included,,15:34,Debit Card,Deluxe
BKG000213,CID7053,98,20,2024-08-07,2024-08-14,2024-08-04,7,21687.59,10,19518.83,19518.83,0,3,1,Online,OYO App,Full Board,,13:16,Debit Card,Premium
BKG000214,CID1188,300,60,2024-08-11,2024-08-13,2024-07-19,2,21267.8,15,18077.63,18077.63,0,23,2,Corporate,Corporate Direct,No Meal,3.7,19:04,UPI,Luxury
BKG000215,CID0450,96,20,2024-08-31,2024-09-02,2024-08-19,2,2687.94,20,2150.35,2150.35,0,12,1,Online,OYO Website,No Meal,3.7,20:28,Debit Card,Standard
BKG000216,CID3463,31,7,2024-11-12,2024-11-15,2024-11-12,3,3201.97,20,2561.58,2561.58,0,0,3,Online,OYO App,Half Board,3.9,15:40,UPI,Standard
BKG000217,CID6074,160,32,2024-05-12,2024-05-14,2024-04-29,2,24709.07,10,22238.16,22238.16,0,13,2,OTA,Booking.com,No Meal,4.5,09:14,Credit Card,Luxury
BKG000218,CID2098,117,24,2024-11-17,2024-11-20,2024-11-07,3,6676.98,20,5341.58,5341.58,0,10,1,Online,OYO App,Half Board,,17:56,Wallet,Deluxe
BKG000219,CID0961,237,48,2024-04-07,2024-04-08,2024-04-05,1,2151.78,0,2151.78,2151.78,0,2,3,Travel Agent,Goibibo,No Meal,3.5,18:10,Debit Card,Deluxe
BKG000220,CID3910,149,30,2024-01-17,2024-01-19,2024-01-08,2,9820.43,10,8838.39,0.0,1,9,2,Travel Agent,Goibibo,Breakfast Included,3.9,13:53,Wallet,Suite
BKG000221,CID7128,11,3,2024-05-16,2024-05-22,2024-05-01,6,7840.3,0,7840.3,0.0,1,15,3,Walk-in,Walk-in,No Meal,4.7,13:06,Debit Card,Standard
BKG000222,CID3019,71,15,2024-04-03,2024-04-07,2024-02-17,4,4921.99,5,4675.89,4675.89,0,46,1,Corporate,Corporate Direct,No Meal,1.9,23:56,Debit Card,Standard
BKG000223,CID3855,81,17,2024-08-03,2024-08-04,2024-08-03,1,1197.29,10,1077.56,1077.56,0,0,1,Walk-in,Walk-in,Half Board,4.0,21:02,UPI,Standard
BKG000224,CID4996,140,28,2024-08-08,2024-08-11,2024-07-31,3,50468.49,15,42898.22,42898.22,0,8,2,Corporate,Corporate Direct,Half Board,,17:38,Credit Card,Luxury
BKG000225,CID7351,231,47,2024-04-04,2024-04-06,2024-03-28,2,2725.2,0,2725.2,2725.2,0,7,2,OTA,Booking.com,Half Board,,12:22,UPI,Standard
BKG000226,CID1206,107,22,2024-03-10,2024-03-17,2024-03-01,7,14047.25,5,13344.89,13344.89,0,9,1,Online,OYO App,Breakfast Included,3.4,19:17,UPI,Deluxe
BKG000227,CID0787,159,32,2024-10-10,2024-10-14,2024-09-28,4,19781.2,5,18792.14,18792.14,0,12,4,Online,OYO Website,No Meal,3.9,20:29,Cash,Suite
BKG000228,CID6485,301,61,2024-06-12,2024-06-16,2024-05-28,4,5882.32,25,4411.74,0.0,1,15,4,OTA,Agoda,Breakfast Included,4.0,15:38,Credit Card,Standard
BKG000229,CID1359,46,10,2024-11-11,2024-11-14,2024-11-07,3,3532.08,20,2825.66,0.0,1,4,1,Travel Agent,MakeMyTrip,Breakfast Included,3.4,20:10,Net Banking,Standard
BKG000230,CID3063,177,36,2024-07-17,2024-07-19,2024-07-10,2,3987.45,0,3987.45,0.0,1,7,2,Corporate,Corporate Direct,Full Board,3.5,18:32,Debit Card,Deluxe
BKG000231,CID7018,211,43,2024-12-05,2024-12-11,2024-11-27,6,5668.05,10,5101.24,5101.24,0,8,1,OTA,Booking.com,Breakfast Included,4.5,23:19,Wallet,Standard
BKG000232,CID7318,232,47,2024-12-19,2024-12-22,2024-12-14,3,6927.33,5,6580.96,6580.96,0,5,2,OTA,Goibibo,No Meal,3.6,19:51,Credit Card,Deluxe
BKG000233,CID0342,212,43,2024-05-19,2024-05-22,2024-05-08,3,7603.77,15,6463.2,0.0,1,11,2,OTA,Goibibo,No Meal,5.0,14:06,Debit Card,Deluxe
BKG000234,CID2993,311,63,2024-08-05,2024-08-07,2024-07-13,2,2544.49,10,2290.04,2290.04,0,23,1,OTA,Agoda,Breakfast Included,4.4,18:33,Credit Card,Standard
BKG000235,CID7105,179,36,2024-07-31,2024-08-02,2024-07-29,2,13739.22,15,11678.34,0.0,1,2,1,Online,OYO App,No Meal,2.4,13:16,UPI,Suite
BKG000236,CID5162,304,61,2024-09-09,2024-09-11,2024-08-21,2,15805.24,30,11063.67,0.0,1,19,2,Travel Agent,Goibibo,Breakfast Included,3.5,14:56,Debit Card,Suite
BKG000237,CID5931,312,63,2024-11-14,2024-11-15,2024-10-11,1,2053.28,5,1950.62,1950.62,0,34,1,Online,OYO Website,No Meal,,14:27,UPI,Deluxe
BKG000238,CID3009,87,18,2024-11-24,2024-11-25,2024-11-24,1,1737.79,10,1564.01,1564.01,0,0,1,Online,OYO App,No Meal,4.4,17:53,UPI,Deluxe
BKG000239,CID3425,79,16,2024-11-07,2024-11-08,2024-10-24,1,6215.57,0,6215.57,6215.57,0,14,1,OTA,Goibibo,Breakfast Included,3.7,15:06,Debit Card,Suite
BKG000240,CID3349,229,46,2024-10-16,2024-10-17,2024-09-23,1,7419.69,15,6306.74,6306.74,0,23,1,Travel Agent,Goibibo,Half Board,3.4,12:40,UPI,Suite
BKG000241,CID0692,294,59,2024-01-09,2024-01-13,2024-01-01,4,23263.71,10,20937.34,0.0,1,48,4,Walk-in,Walk-in,No Meal,4.4,18:20,Net Banking,Suite
BKG000242,CID6122,307,62,2024-07-10,2024-07-12,2024-06-24,2,4243.12,0,4243.12,4243.12,0,16,1,Travel Agent,MakeMyTrip,No Meal,4.7,09:38,Cash,Deluxe
BKG000243,CID6795,162,33,2024-10-06,2024-10-08,2024-09-08,2,3500.72,5,3325.68,3325.68,0,28,2,Travel Agent,Goibibo,Full Board,3.7,08:00,Net Banking,Deluxe
BKG000244,CID6203,10,2,2024-05-22,2024-05-27,2024-05-09,5,62219.9,10,55997.91,55997.91,0,13,2,Walk-in,Walk-in,No Meal,3.5,19:41,Credit Card,Luxury
BKG000245,CID0736,31,7,2024-09-04,2024-09-05,2024-08-22,1,1089.05,5,1034.6,1034.6,0,13,2,Walk-in,Walk-in,Full Board,4.0,02:23,UPI,Standard
BKG000246,CID0065,121,25,2024-10-20,2024-10-21,2024-10-09,1,1217.08,20,973.66,973.66,0,11,3,Travel Agent,MakeMyTrip,Breakfast Included,4.4,22:19,Net Banking,Standard
BKG000247,CID2034,236,48,2024-06-07,2024-06-08,2024-06-07,1,897.52,20,718.02,718.02,0,0,1,OTA,Goibibo,Breakfast Included,4.6,17:40,Credit Card,Standard
BKG000248,CID6538,227,46,2024-10-11,2024-10-16,2024-09-29,5,8003.32,0,8003.32,8003.32,0,12,1,OTA,Goibibo,Breakfast Included,3.3,22:12,Cash,Deluxe
BKG000249,CID5399,62,13,2024-05-13,2024-05-16,2024-05-13,3,4265.11,25,3198.83,3198.83,0,0,3,Online,OYO Website,No Meal,4.1,19:42,Cash,Deluxe
BKG000250,CID3711,76,16,2024-03-22,2024-03-23,2024-02-25,1,987.01,10,888.31,888.31,0,26,4,OTA,Goibibo,Breakfast Included,4.6,13:37,Wallet,Standard
BKG000251,CID6489,221,45,2024-09-19,2024-09-20,2024-08-21,1,1232.65,10,1109.39,1109.39,0,29,3,Online,OYO Website,No Meal,3.8,23:40,UPI,Standard
BKG000252,CID0933,102,21,2024-08-09,2024-08-11,2024-07-21,2,3164.92,0,3164.92,3164.92,0,19,1,Corporate,Corporate Direct,No Meal,3.1,11:02,Credit Card,Deluxe
BKG000253,CID1385,95,19,2024-08-17,2024-08-18,2024-08-17,1,8222.55,0,8222.55,8222.55,0,0,2,OTA,MakeMyTrip,Full Board,4.0,20:45,Wallet,Luxury
BKG000254,CID6431,280,56,2024-10-19,2024-10-23,2024-10-03,4,34394.68,5,32674.95,32674.95,0,16,2,OTA,Agoda,No Meal,3.6,18:20,UPI,Luxury
BKG000255,CID6554,166,34,2024-08-20,2024-08-22,2024-08-07,2,2692.79,0,2692.79,2692.79,0,13,1,Travel Agent,Goibibo,Full Board,,14:07,UPI,Standard
BKG000256,CID3667,282,57,2024-11-08,2024-11-09,2024-09-18,1,1683.96,0,1683.96,1683.96,0,51,4,Online,OYO Website,Breakfast Included,,22:26,Credit Card,Deluxe
BKG000257,CID4672,278,56,2024-08-03,2024-08-04,2024-07-10,1,3143.33,25,2357.5,2357.5,0,24,2,Online,OYO App,Breakfast Included,3.3,20:32,Net Banking,Premium
BKG000258,CID2785,87,18,2024-05-30,2024-06-01,2024-05-08,2,3430.63,0,3430.63,0.0,1,22,1,OTA,MakeMyTrip,No Meal,3.0,19:04,Debit Card,Deluxe
BKG000259,CID4250,263,53,2024-06-08,2024-06-11,2024-05-21,3,10118.94,0,10118.94,10118.94,0,18,1,Online,OYO App,Half Board,,20:03,Debit Card,Premium
BKG000260,CID4770,204,41,2024-07-05,2024-07-11,2024-07-02,6,22959.61,20,18367.69,18367.69,0,3,1,Corporate,Corporate Direct,No Meal,,22:59,UPI,Suite
BKG000261,CID3972,106,22,2024-11-11,2024-11-14,2024-10-21,3,3441.94,20,2753.55,2753.55,0,21,1,OTA,Booking.com,Breakfast Included,3.9,22:48,Debit Card,Standard
BKG000262,CID6146,208,42,2024-12-25,2024-12-27,2024-12-19,2,5959.51,0,5959.51,5959.51,0,6,1,Corporate,Corporate Direct,Breakfast Included,3.2,21:51,Cash,Premium
BKG000263,CID5194,272,55,2024-10-28,2024-11-04,2024-10-27,7,16645.45,0,16645.45,16645.45,0,1,3,Corporate,Corporate Direct,Half Board,4.5,23:02,UPI,Deluxe
BKG000264,CID5336,36,8,2024-05-29,2024-05-30,2024-04-22,1,1342.83,30,939.98,939.98,0,37,2,Online,OYO Website,Half Board,3.7,18:32,Credit Card,Standard
BKG000265,CID5133,273,55,2024-03-20,2024-03-23,2024-02-15,3,10519.79,0,10519.79,10519.79,0,34,1,OTA,Agoda,Half Board,2.8,16:31,Net Banking,Premium
BKG000266,CID1149,91,19,2024-08-03,2024-08-07,2024-07-21,4,5445.88,5,5173.59,5173.59,0,13,1,Corporate,Corporate Direct,Breakfast Included,,08:04,Wallet,Standard
BKG000267,CID5549,251,51,2024-03-31,2024-04-04,2024-03-31,4,4406.44,20,3525.15,3525.15,0,0,1,Online,OYO Website,No Meal,3.8,18:10,Debit Card,Standard
BKG000268,CID0752,226,46,2024-06-27,2024-06-28,2024-05-21,1,944.81,0,944.81,944.81,0,37,1,Online,OYO Website,No Meal,,23:54,Debit Card,Standard
BKG000269,CID7489,186,38,2024-06-11,2024-06-15,2024-05-29,4,3760.48,5,3572.46,3572.46,0,13,2,Travel Agent,Goibibo,No Meal,,20:14,Credit Card,Standard
BKG000270,CID4189,155,31,2024-08-20,2024-08-27,2024-06-28,7,60736.34,0,60736.34,60736.34,0,53,2,Online,OYO Website,Breakfast Included,3.5,18:51,UPI,Luxury
BKG000271,CID2139,159,32,2024-01-13,2024-01-14,2024-01-01,1,4845.63,5,4603.35,4603.35,0,20,4,OTA,Goibibo,No Meal,3.9,16:35,Wallet,Suite
BKG000272,CID1101,51,11,2024-06-26,2024-06-28,2024-06-22,2,2976.44,0,2976.44,2976.44,0,4,4,Online,OYO App,Breakfast Included,,21:15,Wallet,Standard
BKG000273,CID4062,55,11,2024-10-01,2024-10-02,2024-09-06,1,8231.57,10,7408.41,7408.41,0,25,1,OTA,Goibibo,No Meal,2.7,23:55,Wallet,Luxury
BKG000274,CID6356,171,35,2024-08-08,2024-08-10,2024-06-23,2,1984.06,0,1984.06,1984.06,0,46,1,OTA,MakeMyTrip,Breakfast Included,3.8,20:51,Net Banking,Standard
BKG000275,CID6563,306,62,2024-11-01,2024-11-05,2024-10-26,4,3772.76,5,3584.12,3584.12,0,6,3,OTA,Goibibo,Half Board,3.8,20:48,Credit Card,Standard
BKG000276,CID5722,227,46,2024-05-06,2024-05-07,2024-04-30,1,1942.81,5,1845.67,1845.67,0,6,2,Corporate,Corporate Direct,No Meal,4.0,18:57,Credit Card,Deluxe
BKG000277,CID4670,1,1,2024-10-14,2024-10-15,2024-10-11,1,960.44,15,816.37,816.37,0,3,2,Online,OYO Website,No Meal,3.2,09:21,Wallet,Standard
BKG000278,CID4200,317,64,2024-10-14,2024-10-15,2024-10-07,1,1697.02,5,1612.17,0.0,1,7,1,OTA,Goibibo,Breakfast Included,,19:34,Debit Card,Deluxe
BKG000279,CID4556,47,10,2024-03-30,2024-03-31,2024-02-24,1,2411.53,0,2411.53,2411.53,0,35,2,OTA,MakeMyTrip,Half Board,3.8,21:20,Debit Card,Deluxe
BKG000280,CID2288,218,44,2024-05-27,2024-05-28,2024-05-07,1,3539.85,15,3008.87,3008.87,0,20,1,Corporate,Corporate Direct,Breakfast Included,2.4,14:31,Wallet,Premium
BKG000281,CID0859,153,31,2024-10-07,2024-10-08,2024-08-30,1,3305.63,0,3305.63,0.0,1,38,2,Travel Agent,MakeMyTrip,Half Board,3.6,13:04,Net Banking,Premium
BKG000282,CID5072,320,64,2024-12-01,2024-12-02,2024-11-26,1,16004.39,15,13603.73,0.0,1,5,1,Online,OYO Website,No Meal,4.4,23:13,Credit Card,Luxury
BKG000283,CID0470,292,59,2024-09-15,2024-09-16,2024-09-15,1,1722.42,0,1722.42,1722.42,0,0,1,Online,OYO App,No Meal,,21:45,Credit Card,Deluxe
BKG000284,CID4009,164,33,2024-01-25,2024-01-26,2024-01-18,1,3799.24,20,3039.39,3039.39,0,7,1,Corporate,Corporate Direct,Breakfast Included,4.0,15:49,UPI,Suite
BKG000285,CID2527,163,33,2024-07-04,2024-07-05,2024-05-09,1,2866.74,0,2866.74,2866.74,0,56,2,OTA,Goibibo,Breakfast Included,3.9,22:58,Debit Card,Premium
BKG000286,CID7013,123,25,2024-07-18,2024-07-21,2024-07-17,3,6890.49,10,6201.44,6201.44,0,1,2,Online,OYO App,No Meal,3.8,23:03,UPI,Premium
BKG000287,CID5006,176,36,2024-08-13,2024-08-16,2024-08-12,3,3099.29,0,3099.29,3099.29,0,1,1,Corporate,Corporate Direct,No Meal,4.7,19:49,Credit Card,Standard
BKG000288,CID7021,172,35,2024-06-20,2024-06-23,2024-06-13,3,6813.24,5,6472.58,0.0,1,7,1,Travel Agent,MakeMyTrip,Breakfast Included,3.7,21:18,Credit Card,Deluxe
BKG000289,CID7091,23,5,2024-07-17,2024-07-18,2024-06-08,1,2447.88,15,2080.7,0.0,1,39,1,Travel Agent,MakeMyTrip,Full Board,4.7,22:37,UPI,Premium
BKG000290,CID4533,137,28,2024-07-09,2024-07-12,2024-06-21,3,6782.26,25,5086.7,5086.7,0,18,2,Online,OYO App,Breakfast Included,,21:16,Debit Card,Deluxe
BKG000291,CID1846,64,13,2024-05-28,2024-05-30,2024-05-21,2,12197.28,0,12197.28,12197.28,0,7,1,OTA,MakeMyTrip,No Meal,,13:23,UPI,Suite
BKG000292,CID3766,47,10,2024-01-19,2024-01-25,2024-01-08,6,13343.57,25,10007.68,0.0,1,11,1,Online,OYO App,Full Board,3.6,15:02,UPI,Deluxe
